cargo,id_ubicacion,clase_ubicacion,descripcion_ubicacion,COMUNA,cant_votos_positivos,cant_votos_negativos,porcentaje_participacion,porcentaje_planillas_procesadas,cant_votantes,hora_proceso,clase_candidatura,id_candidatura,descripcion_candidatura,cant_votos
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,99
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,499
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,11.11.11,El Movimiento,81
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,12.12.12,Frente Patriota Federal,68
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,13.13.13,La Izquierda en la Ciudad,125
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,14.14.14,La Libertad Avanza,8135
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,15.15.15,Seamos Libres,193
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,16.16.16,Unión del Centro Democrático,732
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,611
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,2.2.2,Buenos Aires Primero,3218
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,3.3.3,Volvamos Buenos Aires,2276
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,4.4.4,Es Ahora Buenos Aires,9425
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,5.5.5,Evolución,592
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,1055
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,7.7.7,Principios y Valores,923
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,8.8.8,Unión Porteña Libertaria,284
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Lista,9.9.9,Movimiento Plural,56
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Blanco,BLC,Voto en BLANCO,632
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,6
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Especial,NUL,Votos NULOS,31
DIP,CABA.9.24,Localidad,Parque Avellaneda,Comuna 09,29004,39,50.9079,100,29043,2025-05-18 20:15:01,Especial,REC,Votos RECURRIDOS,2
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,34
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,214
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,11.11.11,El Movimiento,23
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,12.12.12,Frente Patriota Federal,12
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,13.13.13,La Izquierda en la Ciudad,27
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,14.14.14,La Libertad Avanza,2592
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,15.15.15,Seamos Libres,24
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,16.16.16,Unión del Centro Democrático,196
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,181
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,2.2.2,Buenos Aires Primero,1154
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,3.3.3,Volvamos Buenos Aires,755
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,4.4.4,Es Ahora Buenos Aires,2156
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,5.5.5,Evolución,176
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,240
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,7.7.7,Principios y Valores,175
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,8.8.8,Unión Porteña Libertaria,54
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Lista,9.9.9,Movimiento Plural,18
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Blanco,BLC,Voto en BLANCO,184
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,0
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Especial,NUL,Votos NULOS,9
DIP,CABA.10.25,Localidad,Villa Real,Comuna 10,8215,12,61.8571,97.4358,8227,2025-05-18 20:40:01,Especial,REC,Votos RECURRIDOS,3
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,58
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,477
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,11.11.11,El Movimiento,43
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,12.12.12,Frente Patriota Federal,29
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,13.13.13,La Izquierda en la Ciudad,80
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,14.14.14,La Libertad Avanza,6304
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,15.15.15,Seamos Libres,99
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,16.16.16,Unión del Centro Democrático,511
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,563
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,2.2.2,Buenos Aires Primero,2938
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,3.3.3,Volvamos Buenos Aires,1797
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,4.4.4,Es Ahora Buenos Aires,6118
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,5.5.5,Evolución,444
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,696
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,7.7.7,Principios y Valores,461
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,8.8.8,Unión Porteña Libertaria,102
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Lista,9.9.9,Movimiento Plural,27
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Blanco,BLC,Voto en BLANCO,467
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,6
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Especial,NUL,Votos NULOS,23
DIP,CABA.10.26,Localidad,Monte Castro,Comuna 10,21214,30,63.2261,100,21244,2025-05-18 19:35:01,Especial,REC,Votos RECURRIDOS,1
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,16
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,222
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,11.11.11,El Movimiento,10
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,12.12.12,Frente Patriota Federal,11
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,13.13.13,La Izquierda en la Ciudad,51
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,14.14.14,La Libertad Avanza,2878
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,15.15.15,Seamos Libres,32
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,16.16.16,Unión del Centro Democrático,226
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,206
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,2.2.2,Buenos Aires Primero,1377
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,3.3.3,Volvamos Buenos Aires,833
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,4.4.4,Es Ahora Buenos Aires,2341
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,5.5.5,Evolución,150
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,282
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,7.7.7,Principios y Valores,165
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,8.8.8,Unión Porteña Libertaria,42
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Lista,9.9.9,Movimiento Plural,7
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Blanco,BLC,Voto en BLANCO,187
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,0
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Especial,NUL,Votos NULOS,8
DIP,CABA.10.27,Localidad,Versalles,Comuna 10,9036,9,63.0313,100,9045,2025-05-18 19:50:01,Especial,REC,Votos RECURRIDOS,1
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,54
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,430
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,11.11.11,El Movimiento,41
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,12.12.12,Frente Patriota Federal,36
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,13.13.13,La Izquierda en la Ciudad,84
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,14.14.14,La Libertad Avanza,5469
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,15.15.15,Seamos Libres,99
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,16.16.16,Unión del Centro Democrático,524
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,394
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,2.2.2,Buenos Aires Primero,2576
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,3.3.3,Volvamos Buenos Aires,1557
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,4.4.4,Es Ahora Buenos Aires,5971
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,5.5.5,Evolución,383
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,724
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,7.7.7,Principios y Valores,539
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,8.8.8,Unión Porteña Libertaria,127
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Lista,9.9.9,Movimiento Plural,20
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Blanco,BLC,Voto en BLANCO,433
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,1
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Especial,NUL,Votos NULOS,18
DIP,CABA.10.28,Localidad,Floresta,Comuna 10,19461,27,51.5555,100,19488,2025-05-18 19:45:01,Especial,REC,Votos RECURRIDOS,8
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,61
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,519
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,11.11.11,El Movimiento,38
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,12.12.12,Frente Patriota Federal,33
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,13.13.13,La Izquierda en la Ciudad,84
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,14.14.14,La Libertad Avanza,5824
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,15.15.15,Seamos Libres,116
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,16.16.16,Unión del Centro Democrático,512
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,462
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,2.2.2,Buenos Aires Primero,2852
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,3.3.3,Volvamos Buenos Aires,1595
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,4.4.4,Es Ahora Buenos Aires,6307
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,5.5.5,Evolución,482
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,821
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,7.7.7,Principios y Valores,516
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,8.8.8,Unión Porteña Libertaria,120
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Lista,9.9.9,Movimiento Plural,18
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Blanco,BLC,Voto en BLANCO,414
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,3
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Especial,NUL,Votos NULOS,22
DIP,CABA.10.29,Localidad,Velez Sarsfield,Comuna 10,20774,25,58.8373,100,20799,2025-05-18 20:05:01,Especial,REC,Votos RECURRIDOS,0
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,39
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,544
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,11.11.11,El Movimiento,39
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,12.12.12,Frente Patriota Federal,33
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,13.13.13,La Izquierda en la Ciudad,111
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,14.14.14,La Libertad Avanza,6130
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,15.15.15,Seamos Libres,103
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,16.16.16,Unión del Centro Democrático,496
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,467
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,2.2.2,Buenos Aires Primero,2923
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,3.3.3,Volvamos Buenos Aires,1732
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,4.4.4,Es Ahora Buenos Aires,6037
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,5.5.5,Evolución,542
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,712
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,7.7.7,Principios y Valores,494
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,8.8.8,Unión Porteña Libertaria,104
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Lista,9.9.9,Movimiento Plural,27
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Blanco,BLC,Voto en BLANCO,397
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Especial,IMP,Votos DE IDENTIDAD IMPUGNADA,2
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Especial,NUL,Votos NULOS,26
DIP,CABA.10.30,Localidad,Villa Luro,Comuna 10,20930,29,61.1049,100,20959,2025-05-18 20:55:01,Especial,REC,Votos RECURRIDOS,1
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,1.1.1,Confluencia - Por la Igualdad y la Soberanía,66
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,10.10.10,Coalición Cívica - Afirmación para una República Igualitaria,428
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,11.11.11,El Movimiento,42
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,12.12.12,Frente Patriota Federal,34
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,13.13.13,La Izquierda en la Ciudad,92
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,14.14.14,La Libertad Avanza,5349
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,15.15.15,Seamos Libres,76
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,16.16.16,Unión del Centro Democrático,441
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,17.17.17,Movimiento de Integración y Desarrollo,470
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,2.2.2,Buenos Aires Primero,2625
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,3.3.3,Volvamos Buenos Aires,1666
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,4.4.4,Es Ahora Buenos Aires,6493
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,5.5.5,Evolución,438
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,6.6.6,Frente de Izquierda y de Trabajadores - Unidad,735
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,7.7.7,Principios y Valores,454
DIP,CABA.11.31,Localidad,Villa Gral. Mitre,Comuna 11,19946,23,58.8188,100,19969,2025-05-18 19:50:01,Lista,8.8.8,Unión Porteña Libertaria,111
